filename,unit,amino_count,ratio_w_ge10
AF-P22105-F14.csv,A,1399,0.17941386704789136
AF-Q8N682-F1.csv,A,237,0.0379746835443038
AF-Q86UN3-F1.csv,A,419,0.26730310262529833
AF-P13489-F1.csv,A,460,0.034782608695652174
AF-Q9UKZ4-F2.csv,A,1399,0.22087205146533237
AF-Q5PR19-F1.csv,A,222,0.5720720720720721
AF-Q9Y493-F5.csv,A,1399,0.2558970693352395
AF-Q969Z4-F1.csv,A,429,0.34032634032634035
AF-Q9NV58-F1.csv,A,837,0.3918757467144564
AF-P54284-F1.csv,A,483,0.28778467908902694
AF-Q9UHY1-F1.csv,A,534,0.17790262172284643
AF-Q5T754-F1.csv,A,117,0.6581196581196581
AF-Q96SN8-F1.csv,A,1892,0.33773784355179703
AF-A0A6Q8PHR7-F1.csv,A,44,0.3181818181818182
AF-A0A0C4DH90-F1.csv,A,115,0.17391304347826086
AF-Q14563-F1.csv,A,770,0.15454545454545454
AF-P31644-F1.csv,A,461,0.16702819956616052
AF-Q15054-F1.csv,A,465,0.44086021505376344
AF-Q14232-F1.csv,A,304,0.0625
AF-Q9GZS9-F1.csv,A,410,0.12682926829268293
AF-O15230-F8.csv,A,1399,0.08934953538241601
AF-O14815-F1.csv,A,689,0.12191582002902758
AF-Q9Y2K1-F1.csv,A,712,0.3960674157303371
AF-Q9UBV2-F1.csv,A,793,0.11727616645649433
AF-Q8NH55-F1.csv,A,326,0.05214723926380368
AF-Q29983-F1.csv,A,382,0.24083769633507854
AF-Q9NRI6-F1.csv,A,32,0.03125
AF-O43813-F1.csv,A,398,0.08793969849246232
AF-Q9NUL7-F1.csv,A,539,0.14471243042671614
AF-P22003-F1.csv,A,453,0.2185430463576159
AF-P49321-F1.csv,A,787,0.48284625158831
AF-Q6P575-F1.csv,A,272,0.29411764705882354
AF-Q9H251-F6.csv,A,1399,0.2558970693352395
AF-P48147-F1.csv,A,709,0.1466854724964739
AF-Q9NPB1-F1.csv,A,227,0.19823788546255505
AF-O75818-F1.csv,A,362,0.12154696132596685
AF-Q9UKA9-F1.csv,A,530,0.26037735849056604
AF-Q13404-F1.csv,A,146,0.1643835616438356
AF-Q9ULD8-F1.csv,A,1082,0.29390018484288355
AF-Q8WYQ4-F1.csv,A,147,0.22448979591836735
AF-Q6P093-F1.csv,A,400,0.1075
AF-Q96PV0-F1.csv,A,1342,0.35991058122205666
AF-Q8WXG9-F9.csv,A,1399,0.15368120085775555
AF-Q96Q77-F1.csv,A,186,0.0967741935483871
AF-Q9UQ80-F1.csv,A,393,0.11450381679389313
AF-P49221-F1.csv,A,683,0.14641288433382138
AF-A0A494C071-F1.csv,A,2060,0.3339805825242718
AF-A6NDY2-F1.csv,A,463,0.47516198704103674
AF-A6QL63-F1.csv,A,1103,0.20036264732547598
AF-A0A6Q8PHA8-F1.csv,A,19,0.21052631578947367
AF-Q6PGQ7-F1.csv,A,558,0.5591397849462365
AF-P48047-F1.csv,A,212,0.09905660377358491
AF-A0A0A0MT94-F1.csv,A,15,0.2
AF-Q5M8T2-F1.csv,A,415,0.15180722891566265
AF-Q9NSI6-F1.csv,A,2319,0.5334195774040534
AF-P03971-F1.csv,A,559,0.23255813953488372
AF-Q9H9E3-F1.csv,A,784,0.047193877551020405
AF-O43913-F1.csv,A,434,0.08294930875576037
AF-Q7L7V1-F1.csv,A,742,0.12398921832884097
AF-Q8NGF8-F1.csv,A,308,0.04220779220779221
AF-Q96HE9-F1.csv,A,359,0.3147632311977716
AF-Q96A35-F1.csv,A,215,0.07906976744186046
AF-P23434-F1.csv,A,172,0.29651162790697677
AF-P11245-F1.csv,A,289,0.16262975778546712
AF-Q15910-F1.csv,A,745,0.19463087248322147
AF-Q16649-F1.csv,A,461,0.4685466377440347
AF-Q96T91-F1.csv,A,128,0.109375
AF-Q1HG43-F1.csv,A,342,0.1783625730994152
AF-Q9BWV1-F1.csv,A,1113,0.35130278526504943
AF-Q9UJA9-F1.csv,A,476,0.17016806722689076
AF-P17900-F1.csv,A,192,0.18229166666666666
AF-Q9H0R8-F1.csv,A,116,0.12931034482758622
AF-Q86YD1-F1.csv,A,415,0.20481927710843373
AF-Q9Y6E7-F1.csv,A,313,0.11501597444089456
AF-Q13255-F1.csv,A,1193,0.24056999161777032
AF-Q9H195-F3.csv,A,1399,0.7948534667619729
AF-A0A075B7D4-F1.csv,A,116,0.16379310344827586
AF-Q86XP3-F1.csv,A,937,0.37246531483457845
AF-O60336-F1.csv,A,1513,0.4038334434897555
AF-Q495Y7-F1.csv,A,207,0.16908212560386474
AF-Q9BQG2-F1.csv,A,461,0.12581344902386118
AF-O75396-F1.csv,A,214,0.06542056074766354
AF-P46013-F11.csv,A,1255,0.7776892430278884
AF-P07585-F1.csv,A,358,0.12011173184357542
AF-P50583-F1.csv,A,146,0.1095890410958904
AF-Q15678-F1.csv,A,1186,0.4148397976391231
AF-Q5VST9-F7.csv,A,1399,0.20443173695496783
AF-P12525-F1.csv,A,357,0.4061624649859944
AF-P78330-F1.csv,A,224,0.08035714285714286
AF-Q709C8-F5.csv,A,1399,0.19942816297355254
AF-P35612-F1.csv,A,725,0.2813793103448276
AF-Q9NP74-F1.csv,A,550,0.33454545454545453
AF-Q9NUX5-F1.csv,A,633,0.1674565560821485
AF-O75121-F1.csv,A,408,0.36519607843137253
AF-Q9Y6Q5-F1.csv,A,422,0.15639810426540285
AF-Q9NVS2-F1.csv,A,195,0.1282051282051282
AF-Q8N8L2-F1.csv,A,436,0.14908256880733944
AF-P09681-F1.csv,A,152,0.21710526315789475
AF-P51452-F1.csv,A,184,0.13043478260869565
AF-P06454-F1.csv,A,110,0.7
AF-O75445-F2.csv,A,1399,0.18584703359542531
AF-P0DMR3-F1.csv,A,199,0.36180904522613067
AF-Q9NTX5-F1.csv,A,306,0.12745098039215685
AF-P62714-F1.csv,A,308,0.13636363636363635
AF-Q8N319-F1.csv,A,241,0.34439834024896265
AF-Q3KRA9-F1.csv,A,237,0.17721518987341772
AF-Q6NXG1-F1.csv,A,680,0.22941176470588234
AF-P35712-F1.csv,A,827,0.46311970979443773
AF-Q9BYP9-F1.csv,A,153,0.47058823529411764
AF-Q9Y4Z2-F1.csv,A,213,0.4647887323943662
AF-Q96DH6-F1.csv,A,327,0.37920489296636084
AF-Q9BUI4-F1.csv,A,533,0.07129455909943715
AF-A0A0J9YXM7-F1.csv,A,15,0.26666666666666666
AF-A0A0K0K1G6-F1.csv,A,113,0.168141592920354
AF-P17039-F1.csv,A,622,0.12861736334405144
AF-Q8N448-F1.csv,A,689,0.2525399129172714
AF-Q9NXA8-F1.csv,A,309,0.1715210355987055
AF-Q15029-F1.csv,A,971,0.1349124613800206
AF-P31639-F1.csv,A,671,0.09388971684053651
AF-Q6P1L6-F1.csv,A,598,0.225752508361204
AF-Q5T9A4-F1.csv,A,647,0.15919629057187018
AF-A8MV72-F1.csv,A,310,0.5387096774193548
AF-P29973-F1.csv,A,685,0.13576642335766423
AF-Q7Z4N2-F1.csv,A,1602,0.27153558052434457
AF-Q7Z3K3-F1.csv,A,1409,0.37757274662881474
AF-Q9P2D7-F16.csv,A,1264,0.055379746835443035
AF-Q9GZT4-F1.csv,A,339,0.11504424778761062
AF-Q16821-F1.csv,A,1121,0.5860838537020517
AF-Q9UIM3-F1.csv,A,348,0.13505747126436782
AF-P0DW85-F1.csv,A,117,0.19658119658119658
AF-Q96NG5-F1.csv,A,401,0.16957605985037408
AF-P13611-F9.csv,A,1399,0.6504646175839885
AF-Q6T423-F1.csv,A,546,0.06227106227106227
AF-Q9HBR0-F1.csv,A,1118,0.39177101967799643
AF-A6NNB3-F1.csv,A,131,0.16030534351145037
AF-Q8TF65-F1.csv,A,314,0.23248407643312102
AF-P82932-F1.csv,A,124,0.10483870967741936
AF-O75865-F1.csv,A,158,0.08860759493670886
AF-Q86TZ1-F1.csv,A,519,0.038535645472061654
AF-P61758-F1.csv,A,196,0.10714285714285714
AF-Q9NY30-F1.csv,A,222,0.2927927927927928
AF-P61009-F1.csv,A,179,0.1340782122905028
AF-Q9ULC5-F1.csv,A,682,0.09530791788856305
AF-Q9P2R7-F1.csv,A,462,0.15584415584415584
AF-Q92547-F1.csv,A,1521,0.32018408941485865
AF-Q93070-F1.csv,A,313,0.25878594249201275
AF-Q6SJ93-F1.csv,A,733,0.23465211459754434
AF-P11532-F5.csv,A,1399,0.031451036454610434
AF-Q5SZD4-F1.csv,A,287,0.11498257839721254
AF-A0A584-F1.csv,A,114,0.22807017543859648
AF-P53778-F1.csv,A,366,0.13934426229508196
AF-P46089-F1.csv,A,329,0.0668693009118541
AF-O75962-F8.csv,A,1399,0.38384560400285916
AF-Q8NI28-F1.csv,A,215,0.3627906976744186
AF-Q8NGA5-F1.csv,A,315,0.044444444444444446
AF-Q9NXR7-F1.csv,A,382,0.07068062827225131
AF-Q8WVD3-F1.csv,A,244,0.1680327868852459
AF-Q8IYB5-F1.csv,A,466,0.45064377682403434
AF-Q96RL7-F9.csv,A,1399,0.13366690493209435
AF-Q8IVF2-F9.csv,A,1399,0.779842744817727
AF-Q6GTS8-F1.csv,A,501,0.16966067864271456
AF-O94887-F1.csv,A,1053,0.2630579297245964
AF-Q5GH72-F1.csv,A,578,0.24394463667820068
AF-A6NFU8-F1.csv,A,195,0.1794871794871795
AF-Q5T4S7-F16.csv,A,1399,0.08363116511794139
AF-Q9C0G6-F15.csv,A,1357,0.05305821665438467
AF-P15313-F1.csv,A,512,0.111328125
AF-Q13228-F1.csv,A,471,0.1592356687898089
AF-Q8N4F0-F1.csv,A,457,0.1400437636761488
AF-P40818-F1.csv,A,1117,0.2712623097582811
AF-Q8N2E2-F1.csv,A,1589,0.18879798615481436
AF-P59534-F1.csv,A,337,0.03857566765578635
AF-Q9ULE6-F1.csv,A,855,0.13567251461988303
AF-H3BU77-F1.csv,A,67,0.16417910447761194
AF-P28332-F1.csv,A,367,0.14713896457765668
AF-Q5T6F2-F1.csv,A,1118,0.6520572450805009
AF-P80188-F1.csv,A,197,0.15228426395939088
AF-P51993-F1.csv,A,358,0.12569832402234637
AF-Q70CQ2-F10.csv,A,1399,0.09363831308077197
AF-O14686-F13.csv,A,1399,0.5804145818441744
AF-P00736-F1.csv,A,704,0.16193181818181818
AF-P57730-F1.csv,A,89,0.033707865168539325
AF-Q9BQ39-F1.csv,A,736,0.2554347826086957
AF-P21815-F1.csv,A,316,0.6582278481012658
AF-Q6T311-F1.csv,A,186,0.15591397849462366
AF-A0AAG2UXZ5-F1.csv,A,1515,0.4409240924092409
AF-P56556-F1.csv,A,127,0.07874015748031496
AF-Q9BV68-F1.csv,A,310,0.3774193548387097
AF-Q6ZRS2-F8.csv,A,1399,0.5260900643316655
AF-Q9BSY9-F1.csv,A,193,0.07772020725388601
AF-Q5CZC0-F3.csv,A,1399,0.365975696926376
AF-Q9P2P6-F14.csv,A,1399,0.7097927090779128
AF-Q5THJ4-F16.csv,A,1387,0.14059120403749098
AF-Q96P69-F1.csv,A,362,0.09944751381215469
AF-O95935-F1.csv,A,606,0.44224422442244227
AF-Q92793-F1.csv,A,2441,0.48095043015157724
AF-Q9P253-F1.csv,A,972,0.07716049382716049
AF-A6NJJ6-F1.csv,A,357,0.24089635854341737
AF-Q6IQ19-F1.csv,A,269,0.3828996282527881
AF-Q3L8U1-F1.csv,A,1399,0.3945675482487491
AF-Q9Y6D9-F1.csv,A,717,0.09205020920502092
AF-P15421-F1.csv,A,77,0.09090909090909091
AF-Q6P3W6-F5.csv,A,1399,0.7626876340243031
AF-Q685J3-F15.csv,A,1399,0.22944960686204433
AF-O95835-F1.csv,A,1129,0.4145261293179805
AF-P48059-F1.csv,A,324,0.07407407407407407
AF-Q3MIT2-F1.csv,A,528,0.17613636363636365
AF-Q8NGG6-F1.csv,A,309,0.04854368932038835
AF-Q9UHK0-F1.csv,A,494,0.4068825910931174
AF-Q9NTM9-F1.csv,A,272,0.15441176470588236
AF-Q8N6K4-F1.csv,A,172,0.3546511627906977
AF-P00167-F1.csv,A,133,0.09774436090225563
AF-Q96PZ7-F6.csv,A,1399,0.18012866333095068
AF-Q7Z6Z7-F15.csv,A,1399,0.30164403145103647
AF-Q9H195-F34.csv,A,1399,0.27162258756254465
AF-P51786-F1.csv,A,505,0.19801980198019803
AF-Q9C0D0-F1.csv,A,579,0.39378238341968913
AF-P20929-F27.csv,A,1399,0.07719799857040743
AF-Q9BSJ6-F1.csv,A,247,0.38866396761133604
AF-Q8NAQ8-F1.csv,A,131,0.42748091603053434
AF-B6A8C7-F1.csv,A,270,0.21851851851851853
AF-Q5VTL8-F1.csv,A,545,0.3651376146788991
AF-Q9H8W2-F1.csv,A,129,0.4108527131782946
AF-Q9Y2Y0-F1.csv,A,162,0.11728395061728394
AF-Q9UBD3-F1.csv,A,113,0.20353982300884957
AF-P04808-F1.csv,A,184,0.17391304347826086
AF-O95071-F1.csv,A,1399,0.2944960686204432
AF-P51531-F1.csv,A,1589,0.2920075519194462
AF-P04114-F13.csv,A,1399,0.16726233023588277
AF-Q9NWU1-F1.csv,A,458,0.13973799126637554
AF-Q9BQA1-F1.csv,A,341,0.1906158357771261
AF-Q9Y287-F1.csv,A,265,0.2188679245283019
AF-Q53FT3-F1.csv,A,196,0.1326530612244898
AF-P20337-F1.csv,A,218,0.1926605504587156
AF-P18669-F1.csv,A,253,0.09090909090909091
AF-Q92736-F11.csv,A,1399,0.06433166547533953
AF-O60404-F1.csv,A,315,0.06031746031746032
AF-O43149-F1.csv,A,1399,0.11007862759113653
AF-Q8IVE3-F1.csv,A,1492,0.2982573726541555
AF-Q5JTB6-F1.csv,A,96,0.13541666666666666
AF-Q6WBX8-F1.csv,A,425,0.3270588235294118
AF-Q9BRJ6-F1.csv,A,193,0.19689119170984457
AF-Q96DN5-F1.csv,A,1065,0.18779342723004694
AF-Q96T58-F3.csv,A,1399,0.5625446747676912
AF-P08F94-F15.csv,A,1273,0.3118617439120189
AF-P0C7Q6-F1.csv,A,337,0.08605341246290801
AF-Q96M89-F1.csv,A,664,0.2183734939759036
AF-Q9Y661-F1.csv,A,455,0.25054945054945055
AF-Q8NGT9-F1.csv,A,309,0.05825242718446602
AF-A0A0K0K1A5-F1.csv,A,113,0.21238938053097345
AF-O95497-F1.csv,A,512,0.2578125
AF-Q5SZQ8-F1.csv,A,464,0.27155172413793105
AF-O75691-F2.csv,A,1399,0.059328091493924234
AF-Q3SX64-F1.csv,A,288,0.2569444444444444
AF-A6NCN2-F1.csv,A,254,0.03543307086614173
AF-Q9NYQ6-F9.csv,A,1399,0.26018584703359543
AF-Q6UXZ4-F1.csv,A,952,0.28361344537815125
AF-P51686-F1.csv,A,368,0.08152173913043478
AF-Q9GZR7-F1.csv,A,858,0.3006993006993007
AF-Q16842-F1.csv,A,349,0.14040114613180515
AF-P09455-F1.csv,A,134,0.16417910447761194
AF-P78559-F5.csv,A,1399,0.5961401000714797
AF-Q9Y6W6-F1.csv,A,481,0.23076923076923078
AF-O15229-F1.csv,A,485,0.12577319587628866
AF-Q2MV58-F1.csv,A,586,0.2030716723549488
AF-Q86YV0-F1.csv,A,1010,0.26732673267326734
AF-O60504-F1.csv,A,670,0.39552238805970147
AF-P04908-F1.csv,A,129,0.14728682170542637
AF-P13497-F1.csv,A,985,0.22131979695431472
AF-O95171-F1.csv,A,687,0.5414847161572053
AF-Q9H195-F20.csv,A,1399,0.15439599714081487
AF-Q4G0P3-F6.csv,A,1399,0.22587562544674766
AF-Q02833-F1.csv,A,372,0.2553763440860215
AF-P20929-F33.csv,A,1399,0.12365975696926376
AF-O95620-F1.csv,A,316,0.12658227848101267
AF-P0DMT0-F1.csv,A,45,0.08888888888888889
AF-Q92886-F1.csv,A,236,0.4279661016949153
AF-Q96T58-F11.csv,A,1399,0.7026447462473195
AF-Q13467-F1.csv,A,584,0.14726027397260275
AF-Q9BVP2-F1.csv,A,548,0.23722627737226276
AF-Q9HB29-F1.csv,A,574,0.20034843205574912
AF-Q13336-F1.csv,A,388,0.08505154639175258
AF-P60520-F1.csv,A,116,0.1206896551724138
AF-Q9Y2M2-F1.csv,A,374,0.21390374331550802
AF-P0C869-F1.csv,A,780,0.1423076923076923
AF-Q9Y5H3-F1.csv,A,935,0.2663101604278075
AF-Q9UEU0-F1.csv,A,231,0.05627705627705628
AF-Q8WZ42-F142.csv,A,1399,0.14796283059328091
AF-O95948-F1.csv,A,503,0.4532803180914513
AF-P11226-F1.csv,A,247,0.20647773279352227
AF-Q9HC84-F13.csv,A,1399,0.6576125804145818
AF-Q8WZ42-F156.csv,A,1399,0.20443173695496783
AF-Q15973-F1.csv,A,350,0.11714285714285715
AF-Q8NDA2-F18.csv,A,1399,0.1529664045746962
AF-A0A075B6V5-F1.csv,A,112,0.125
AF-Q96AT1-F1.csv,A,153,0.29411764705882354
AF-Q9HC29-F1.csv,A,1039,0.08662175168431184
AF-P60371-F1.csv,A,364,0.7774725274725275
AF-P48775-F1.csv,A,405,0.09876543209876543
AF-Q5T9S5-F1.csv,A,1453,0.22849277357192016
AF-O95848-F1.csv,A,221,0.18099547511312217
AF-Q8N1I8-F1.csv,A,210,0.7
AF-Q96F07-F1.csv,A,1277,0.05324980422866092
AF-Q8NI36-F1.csv,A,894,0.11968680089485459
AF-Q9Y3M2-F1.csv,A,125,0.136
AF-O14976-F1.csv,A,1310,0.33053435114503815
AF-Q6ZMB0-F1.csv,A,383,0.1409921671018277
AF-Q96DZ7-F1.csv,A,208,0.07692307692307693
AF-Q96A56-F1.csv,A,239,0.5899581589958159
AF-Q9NTJ4-F1.csv,A,1039,0.136669874879692
AF-Q5UE93-F1.csv,A,753,0.16600265604249667
AF-Q9P0K1-F1.csv,A,905,0.2883977900552486
AF-Q6VVX0-F1.csv,A,500,0.068
AF-Q7RTT6-F1.csv,A,187,0.37433155080213903
AF-Q8TDN4-F1.csv,A,632,0.40031645569620256
AF-Q9H4I2-F1.csv,A,955,0.42094240837696334
AF-P17676-F1.csv,A,344,0.42151162790697677
AF-P36955-F1.csv,A,417,0.18465227817745802
AF-Q8ND94-F1.csv,A,237,0.24050632911392406
AF-P40121-F1.csv,A,347,0.138328530259366
AF-Q9UL03-F1.csv,A,886,0.24604966139954854
AF-Q8N556-F1.csv,A,729,0.3662551440329218
AF-P16410-F1.csv,A,222,0.2072072072072072
AF-P24530-F1.csv,A,441,0.11564625850340136
AF-O15354-F1.csv,A,612,0.28594771241830064
AF-O94915-F7.csv,A,1399,0.31379556826304505
AF-O43665-F1.csv,A,180,0.17222222222222222
AF-P02461-F1.csv,A,1465,0.43890784982935155
AF-Q4J6C6-F1.csv,A,726,0.20385674931129477
AF-O15405-F1.csv,A,575,0.42782608695652175
AF-O75388-F1.csv,A,355,0.11549295774647887
AF-Q8NA72-F1.csv,A,574,0.36585365853658536
AF-O60479-F1.csv,A,286,0.5594405594405595
AF-Q9UKT5-F1.csv,A,386,0.14507772020725387
AF-Q9BYQ7-F1.csv,A,145,0.6896551724137931
AF-O00712-F1.csv,A,419,0.39856801909307876
AF-P55081-F1.csv,A,438,0.2009132420091324
AF-Q68DD2-F1.csv,A,848,0.13561320754716982
AF-P41247-F1.csv,A,252,0.05555555555555555
AF-Q8NEZ4-F18.csv,A,1399,0.47176554681915656
AF-Q8N307-F1.csv,A,708,0.5
AF-Q8N456-F1.csv,A,260,0.14615384615384616
AF-Q8TDX9-F9.csv,A,1248,0.18990384615384615
AF-P17027-F1.csv,A,642,0.20249221183800623
AF-O43283-F1.csv,A,965,0.41658031088082903
AF-Q8NGS4-F1.csv,A,318,0.0440251572327044
AF-P47902-F1.csv,A,264,0.42424242424242425
AF-Q14500-F1.csv,A,432,0.24305555555555555
AF-Q2M243-F1.csv,A,655,0.35877862595419846
AF-O43765-F1.csv,A,312,0.10576923076923077
AF-Q96H12-F1.csv,A,274,0.16423357664233576
AF-O14763-F1.csv,A,439,0.29157175398633256
AF-O15254-F1.csv,A,699,0.08583690987124463
AF-A0JLT2-F1.csv,A,243,0.35390946502057613
AF-P48960-F1.csv,A,834,0.14388489208633093
AF-Q9H5I5-F8.csv,A,1351,0.21095484826054775
AF-Q9H2K2-F1.csv,A,1165,0.1356223175965665
AF-Q96RW7-F11.csv,A,1399,0.13009292351679771
AF-Q8N427-F1.csv,A,587,0.17546848381601363
AF-P78527-F13.csv,A,1399,0.08363116511794139
AF-P54296-F1.csv,A,1464,0.23565573770491804
AF-Q9UHX3-F1.csv,A,822,0.14720194647201945
AF-Q12965-F1.csv,A,1107,0.14001806684733514
AF-P21817-F4.csv,A,1399,0.18727662616154395
AF-Q96M85-F1.csv,A,176,0.38636363636363635
AF-Q8NGT5-F1.csv,A,309,0.05177993527508091
AF-P41567-F1.csv,A,112,0.125
AF-P41236-F1.csv,A,204,0.3137254901960784
AF-O00763-F1.csv,A,2457,0.18355718355718356
AF-Q9BYV6-F1.csv,A,547,0.3327239488117002
AF-Q8IYW5-F1.csv,A,570,0.4105263157894737
AF-P17707-F1.csv,A,333,0.1831831831831832
AF-A0A0U1RRK4-F1.csv,A,107,0.4205607476635514
AF-Q15717-F1.csv,A,325,0.2276923076923077
AF-A0A087WUM9-F1.csv,A,102,0.38235294117647056
AF-Q6QNY0-F1.csv,A,201,0.3283582089552239
AF-Q14571-F1.csv,A,1399,0.11436740528949249
AF-Q15046-F1.csv,A,596,0.1644295302013423
AF-P25490-F1.csv,A,413,0.3704600484261501
AF-Q6P1J9-F1.csv,A,530,0.18867924528301888
AF-Q9BY71-F1.csv,A,256,0.140625
AF-O60508-F1.csv,A,578,0.21280276816608998
AF-Q8WXX0-F14.csv,A,1399,0.054324517512508934
AF-Q8N690-F1.csv,A,83,0.20481927710843373
AF-Q8WTZ4-F1.csv,A,194,0.4020618556701031
AF-Q8N4S0-F1.csv,A,543,0.39594843462246776
AF-Q8WZ42-F52.csv,A,1399,0.7877055039313795
AF-O15225-F1.csv,A,50,0.34
AF-O60259-F1.csv,A,259,0.17374517374517376
AF-Q8IYW2-F8.csv,A,1314,0.1993911719939117
AF-P24310-F1.csv,A,78,0.07692307692307693
AF-P78509-F8.csv,A,1399,0.1701215153681201
AF-Q13315-F9.csv,A,1399,0.0764832022873481
AF-Q9P0L0-F1.csv,A,248,0.1935483870967742
AF-Q7RTS7-F1.csv,A,528,0.22348484848484848
AF-Q15617-F1.csv,A,310,0.054838709677419356
AF-Q14320-F1.csv,A,338,0.08875739644970414
AF-P30530-F1.csv,A,893,0.2374020156774916
AF-Q5SWH9-F1.csv,A,246,0.21544715447154472
AF-Q9H3K2-F1.csv,A,344,0.15988372093023256
AF-Q63HN8-F13.csv,A,1399,0.1093638313080772
AF-Q5VXU9-F1.csv,A,1443,0.45252945252945254
AF-Q8WZ42-F46.csv,A,1399,0.4167262330235883
AF-Q8IXW5-F1.csv,A,611,0.29132569558101473
AF-Q96EN9-F1.csv,A,200,0.16
AF-P21817-F10.csv,A,1399,0.08934953538241601
AF-Q9UK23-F1.csv,A,514,0.20622568093385213
AF-Q14197-F1.csv,A,205,0.15609756097560976
AF-Q2M3R5-F1.csv,A,364,0.16758241758241757
AF-P08588-F1.csv,A,476,0.22478991596638656
AF-Q5TGY3-F1.csv,A,1602,0.6629213483146067
AF-Q8NA03-F1.csv,A,580,0.3758620689655172
AF-P0DPI3-F1.csv,A,271,0.22140221402214022
AF-P41181-F1.csv,A,270,0.09259259259259259
AF-Q9ULV5-F1.csv,A,491,0.41140529531568226
AF-P55347-F1.csv,A,435,0.3701149425287356
AF-Q96LY2-F1.csv,A,379,0.45118733509234826
AF-O60359-F1.csv,A,314,0.3057324840764331
AF-O43614-F1.csv,A,443,0.13769751693002258
AF-Q9H6E4-F1.csv,A,228,0.12280701754385964
AF-Q9H869-F1.csv,A,795,0.36477987421383645
AF-P06899-F1.csv,A,125,0.2
AF-Q96T83-F1.csv,A,724,0.18370165745856354
AF-Q5T953-F1.csv,A,403,0.38213399503722084
AF-P05091-F1.csv,A,516,0.15503875968992248
AF-Q86WI1-F3.csv,A,1399,0.13581129378127232
AF-Q9Y6D5-F1.csv,A,1784,0.14966367713004483
AF-Q96C90-F1.csv,A,146,0.273972602739726
AF-Q13247-F1.csv,A,343,0.43731778425655976
AF-Q12770-F1.csv,A,1278,0.22613458528951486
AF-P0C2L3-F1.csv,A,165,0.42424242424242425
AF-Q9HC58-F1.csv,A,643,0.16174183514774496
AF-A0A096LP49-F1.csv,A,1062,0.5630885122410546
AF-Q13516-F1.csv,A,322,0.46273291925465837
AF-P35968-F1.csv,A,1355,0.25313653136531367
AF-Q8N8Y2-F1.csv,A,349,0.04297994269340974
AF-Q9NQC3-F1.csv,A,1191,0.653232577665827
AF-P04040-F1.csv,A,526,0.16920152091254753
AF-Q01973-F1.csv,A,936,0.29914529914529914
AF-A0A0A0MT86-F1.csv,A,23,0.30434782608695654
AF-Q6UXI7-F1.csv,A,677,0.2688330871491876
AF-Q5T5M9-F1.csv,A,371,0.2641509433962264
AF-Q9BYE9-F1.csv,A,1309,0.2322383498854087
AF-P38435-F1.csv,A,757,0.08982826948480846
AF-Q969H9-F1.csv,A,103,0.1941747572815534
AF-O14907-F1.csv,A,123,0.18699186991869918
AF-Q13347-F1.csv,A,324,0.14814814814814814
AF-Q8NHU0-F1.csv,A,188,0.3351063829787234
AF-O76002-F1.csv,A,311,0.05787781350482315
AF-Q86XE3-F1.csv,A,529,0.19659735349716445
AF-P59538-F1.csv,A,308,0.03571428571428571
AF-Q9NPC3-F1.csv,A,276,0.2536231884057971
AF-P17812-F1.csv,A,590,0.11016949152542373
AF-P04275-F2.csv,A,1399,0.13080771979985703
AF-Q9HB58-F1.csv,A,688,0.3386627906976744
AF-Q13416-F1.csv,A,576,0.2916666666666667
AF-P31943-F1.csv,A,448,0.3236607142857143
AF-P49184-F1.csv,A,301,0.21262458471760798
AF-Q8IV77-F1.csv,A,574,0.09407665505226481
AF-Q9BXE9-F1.csv,A,310,0.06451612903225806
AF-P23526-F1.csv,A,431,0.1368909512761021
AF-O14807-F1.csv,A,207,0.14492753623188406
AF-Q6PML9-F1.csv,A,567,0.18871252204585537
AF-Q96P65-F1.csv,A,430,0.14651162790697675
AF-P07948-F1.csv,A,511,0.14677103718199608
AF-H7BZ55-F1.csv,A,1652,0.24878934624697335
AF-Q685J3-F9.csv,A,1399,0.27448177269478197
AF-Q8NGS8-F1.csv,A,317,0.056782334384858045
AF-Q12918-F1.csv,A,224,0.21875
AF-Q9BUH6-F1.csv,A,203,0.2413793103448276
AF-P0C7V7-F1.csv,A,165,0.06060606060606061
AF-Q9NQ66-F1.csv,A,1215,0.17448559670781894
AF-E5RIL1-F1.csv,A,262,0.24045801526717558
AF-O75762-F1.csv,A,1118,0.08318425760286226
AF-Q9Y4A5-F14.csv,A,1258,0.057233704292527825
AF-Q9NQW1-F1.csv,A,1178,0.27504244482173174
AF-Q8N8M0-F1.csv,A,368,0.21195652173913043
AF-O60575-F1.csv,A,85,0.11764705882352941
AF-Q9UJT9-F1.csv,A,490,0.24081632653061225
AF-O15258-F1.csv,A,195,0.1282051282051282
AF-O60224-F1.csv,A,187,0.3689839572192513
AF-Q9NVR0-F1.csv,A,707,0.13012729844413012
AF-Q8WZ42-F91.csv,A,1399,0.1451036454610436
AF-P09693-F1.csv,A,181,0.23204419889502761
AF-Q96QC0-F1.csv,A,939,0.4696485623003195
AF-Q8WZ42-F85.csv,A,1399,0.20443173695496783
AF-A0A087WXS9-F1.csv,A,548,0.24817518248175183
AF-A6NEL2-F1.csv,A,792,0.39646464646464646
AF-P50591-F1.csv,A,280,0.17857142857142858
AF-P98160-F12.csv,A,1399,0.1472480343102216
AF-Q9UBC2-F1.csv,A,863,0.2931633835457706
AF-P21397-F1.csv,A,526,0.11216730038022814
